,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Education_Level,Marital_Status,Card_Category,Income_Category,Credit_Limit
4878,708117933,Attrited Customer,44,F,Graduate,Divorced,Blue,Less than $40K,1880.0
4879,789563658,Existing Customer,64,M,College,Single,Silver,Less than $40K,12155.0
4880,709239483,Existing Customer,49,F,Graduate,Married,Blue,$40K - $60K,2721.0
4881,766456683,Existing Customer,51,F,Graduate,Married,Blue,Less than $40K,6160.0
4882,779703258,Existing Customer,41,F,Graduate,Single,Blue,Less than $40K,2069.0
4883,709719333,Existing Customer,41,M,High School,Single,Blue,$80K - $120K,28422.0
4884,717016833,Existing Customer,39,M,Uneducated,Married,Blue,$80K - $120K,1438.3
4885,711017433,Existing Customer,41,M,Graduate,Divorced,Blue,Less than $40K,1438.3
4886,712777233,Attrited Customer,65,M,Graduate,Single,Blue,Unknown,1671.0
4887,712706058,Attrited Customer,44,F,Graduate,Single,Blue,Less than $40K,1491.0
4888,720905133,Attrited Customer,43,M,Graduate,Unknown,Blue,$80K - $120K,11422.0
4889,712947333,Attrited Customer,54,F,Unknown,Married,Blue,Less than $40K,5139.0
4890,806995683,Existing Customer,61,M,Doctorate,Single,Blue,$60K - $80K,4783.0
4891,720575058,Existing Customer,47,M,Unknown,Single,Blue,$60K - $80K,2589.0
4892,770828358,Existing Customer,38,M,Graduate,Unknown,Blue,$80K - $120K,8138.0
4893,721361433,Existing Customer,51,F,Graduate,Married,Blue,Unknown,4502.0
4894,770268933,Existing Customer,44,M,Unknown,Married,Silver,$60K - $80K,33521.0
4895,789209283,Existing Customer,48,F,High School,Single,Blue,Less than $40K,4361.0
4896,716204883,Existing Customer,53,M,College,Unknown,Blue,$60K - $80K,7026.0
4897,715506258,Existing Customer,50,M,High School,Married,Blue,$80K - $120K,16388.0
4898,711871758,Attrited Customer,30,F,Graduate,Married,Blue,Less than $40K,2905.0
4899,772655733,Existing Customer,41,M,Uneducated,Single,Blue,$80K - $120K,2404.0
4900,719519058,Attrited Customer,55,F,High School,Married,Blue,Less than $40K,1477.0
4901,716873733,Attrited Customer,43,F,Post-Graduate,Divorced,Blue,Less than $40K,3556.0
4902,780383358,Existing Customer,48,M,Graduate,Married,Blue,$60K - $80K,5649.0
4903,718522308,Existing Customer,41,F,Post-Graduate,Unknown,Blue,$40K - $60K,14345.0
4904,716308683,Existing Customer,47,F,High School,Married,Blue,Less than $40K,6524.0
4905,719056833,Existing Customer,55,F,Unknown,Married,Blue,Less than $40K,2281.0
4906,712303908,Existing Customer,47,F,College,Married,Blue,Less than $40K,2633.0
4907,715572783,Existing Customer,51,M,Graduate,Married,Blue,$80K - $120K,7693.0
4908,713641233,Existing Customer,44,F,High School,Single,Blue,Unknown,10262.0
4909,712854633,Existing Customer,49,F,Unknown,Single,Blue,Unknown,11320.0
4910,779340183,Existing Customer,53,F,College,Single,Blue,Less than $40K,2482.0
4911,771952683,Existing Customer,47,F,High School,Married,Blue,Less than $40K,3035.0
4912,716639058,Existing Customer,51,M,Graduate,Single,Blue,$120K +,26308.0
4913,779027733,Existing Customer,53,F,Unknown,Single,Blue,Less than $40K,6721.0
4914,713368833,Existing Customer,49,M,College,Single,Blue,$60K - $80K,6205.0
4915,713926308,Existing Customer,35,F,Uneducated,Single,Blue,Less than $40K,2624.0
4916,720206658,Attrited Customer,40,F,Graduate,Married,Blue,Less than $40K,1479.0
4917,708720558,Existing Customer,44,M,College,Married,Blue,$60K - $80K,4489.0
4918,713857758,Attrited Customer,53,F,Graduate,Married,Blue,Unknown,5842.0
4919,711255858,Existing Customer,42,F,Unknown,Married,Blue,Less than $40K,8777.0
4920,798717783,Existing Customer,51,F,Unknown,Single,Blue,Less than $40K,3250.0
4921,710674533,Attrited Customer,46,M,Uneducated,Married,Blue,$60K - $80K,15060.0
4922,718642458,Existing Customer,40,M,High School,Unknown,Blue,$80K - $120K,2126.0
4923,709788783,Existing Customer,47,M,Unknown,Divorced,Blue,$40K - $60K,4907.0
4924,752199183,Existing Customer,51,F,Uneducated,Married,Blue,Unknown,3553.0
4925,789707433,Existing Customer,41,F,High School,Single,Blue,Unknown,2515.0
4926,717448383,Attrited Customer,41,M,Unknown,Single,Blue,$80K - $120K,4428.0
4927,779468808,Existing Customer,43,M,High School,Married,Blue,$40K - $60K,1616.0
4928,790000608,Existing Customer,64,F,Graduate,Single,Blue,Less than $40K,6723.0
4929,770917608,Existing Customer,42,F,Uneducated,Married,Blue,Less than $40K,2756.0
4930,716307558,Attrited Customer,50,F,High School,Married,Blue,Less than $40K,2897.0
4931,719048133,Existing Customer,52,F,Uneducated,Married,Blue,Less than $40K,5456.0
4932,771488583,Existing Customer,46,F,Graduate,Single,Blue,$40K - $60K,3569.0
4933,717202908,Existing Customer,39,M,College,Married,Blue,$80K - $120K,34198.0
4934,720696558,Existing Customer,44,M,Graduate,Single,Blue,$80K - $120K,34516.0
4935,788989083,Existing Customer,57,F,College,Single,Blue,$40K - $60K,2817.0
4936,720398958,Existing Customer,53,F,Uneducated,Single,Blue,Less than $40K,2126.0
4937,716530533,Existing Customer,43,F,Uneducated,Single,Blue,Less than $40K,2573.0
4938,714499908,Existing Customer,45,F,Unknown,Married,Blue,$40K - $60K,2016.0
4939,708879483,Existing Customer,48,F,College,Divorced,Blue,Less than $40K,4006.0
4940,716044383,Existing Customer,41,F,High School,Unknown,Blue,Unknown,5869.0
4941,781320783,Attrited Customer,47,M,Graduate,Divorced,Blue,$80K - $120K,4586.0
4942,711657783,Existing Customer,50,F,College,Single,Blue,Less than $40K,1438.3
4943,715423233,Existing Customer,46,M,Unknown,Married,Blue,$60K - $80K,1790.0
4944,719264058,Existing Customer,51,F,Graduate,Married,Blue,Unknown,5862.0
4945,711120333,Existing Customer,43,M,Unknown,Married,Blue,$60K - $80K,7411.0
4946,714100008,Attrited Customer,47,F,College,Married,Blue,Less than $40K,5667.0
4947,798030933,Existing Customer,47,M,College,Single,Blue,$60K - $80K,15594.0
4948,708223383,Attrited Customer,47,F,High School,Married,Blue,Unknown,11410.0
4949,708705783,Attrited Customer,47,M,Doctorate,Married,Blue,$60K - $80K,1584.0
4950,778949133,Existing Customer,44,M,Uneducated,Married,Blue,$80K - $120K,13298.0
4951,709017258,Attrited Customer,51,F,Unknown,Married,Blue,Less than $40K,2114.0
4952,709161108,Attrited Customer,44,M,Unknown,Single,Blue,$60K - $80K,2540.0
4953,716842908,Existing Customer,41,F,Uneducated,Single,Blue,Less than $40K,1762.0
4954,787513533,Existing Customer,47,F,Uneducated,Married,Blue,Less than $40K,2245.0
4955,717949983,Existing Customer,47,M,Uneducated,Married,Blue,$40K - $60K,8168.0
4956,714089658,Attrited Customer,41,M,Graduate,Single,Blue,$60K - $80K,2238.0
4957,718863258,Attrited Customer,54,F,Doctorate,Married,Blue,Less than $40K,3881.0
4958,717549408,Existing Customer,44,M,Graduate,Married,Blue,$80K - $120K,20485.0
4959,807600633,Existing Customer,44,F,Doctorate,Divorced,Blue,Unknown,9856.0
4960,770293758,Existing Customer,44,M,High School,Single,Blue,Less than $40K,2111.0
4961,765584208,Existing Customer,43,F,Unknown,Divorced,Blue,Less than $40K,2905.0
4962,811989858,Existing Customer,49,M,Uneducated,Unknown,Silver,$60K - $80K,32244.0
4963,721276383,Existing Customer,47,F,Post-Graduate,Divorced,Blue,$40K - $60K,5624.0
4964,708585933,Existing Customer,44,F,High School,Single,Blue,Less than $40K,1656.0
4965,713283933,Attrited Customer,42,M,Uneducated,Married,Blue,$40K - $60K,3032.0
4966,714915633,Attrited Customer,42,M,High School,Single,Blue,$60K - $80K,15699.0
4967,709236633,Existing Customer,40,F,Uneducated,Divorced,Blue,$40K - $60K,6608.0
4968,827948133,Existing Customer,47,F,Graduate,Single,Blue,Less than $40K,5062.0
4969,718946358,Existing Customer,44,M,Uneducated,Single,Blue,$40K - $60K,1547.0
4970,714400308,Existing Customer,60,F,Uneducated,Single,Silver,Less than $40K,11060.0
4971,789670533,Existing Customer,41,F,High School,Married,Blue,$40K - $60K,1438.3
4972,770942283,Existing Customer,46,F,Unknown,Single,Blue,Less than $40K,3670.0
4973,827074758,Existing Customer,42,F,Uneducated,Single,Blue,Less than $40K,1538.0
4974,818326083,Existing Customer,54,F,High School,Married,Blue,$40K - $60K,1438.3
4975,712292133,Attrited Customer,45,F,College,Married,Blue,Less than $40K,2330.0
4976,709449333,Existing Customer,49,M,High School,Single,Blue,$60K - $80K,3170.0
4977,788840283,Existing Customer,42,F,Post-Graduate,Divorced,Blue,Less than $40K,2120.0
4978,716013858,Existing Customer,53,M,Graduate,Single,Blue,$80K - $120K,20231.0
4979,712229283,Attrited Customer,48,F,Doctorate,Unknown,Blue,Unknown,1438.3
4980,751422258,Existing Customer,45,F,Graduate,Married,Blue,Less than $40K,5583.0
4981,715691808,Existing Customer,41,F,Uneducated,Divorced,Blue,Less than $40K,7764.0
4982,794273283,Attrited Customer,51,M,Uneducated,Single,Blue,$80K - $120K,25670.0
4983,788838033,Attrited Customer,45,M,College,Single,Blue,$60K - $80K,3841.0
4984,712778658,Existing Customer,52,F,Graduate,Married,Blue,Less than $40K,2001.0
4985,789580908,Existing Customer,44,F,High School,Single,Blue,Less than $40K,8512.0
4986,778965183,Existing Customer,47,F,Uneducated,Divorced,Blue,$40K - $60K,5869.0
4987,714462558,Existing Customer,44,F,Unknown,Married,Blue,Unknown,5791.0
4988,789013833,Attrited Customer,50,M,High School,Married,Silver,$120K +,34516.0
4989,800869758,Existing Customer,49,M,Unknown,Married,Blue,$80K - $120K,2191.0
4990,807426033,Existing Customer,37,M,Unknown,Single,Blue,$60K - $80K,2865.0
4991,720091083,Existing Customer,43,M,Graduate,Married,Blue,$120K +,6467.0
4992,711918033,Attrited Customer,37,F,Unknown,Married,Blue,Less than $40K,1468.0
4993,709679658,Existing Customer,58,F,Graduate,Single,Blue,$40K - $60K,5386.0
4994,779296908,Existing Customer,46,F,Graduate,Single,Blue,Less than $40K,1438.3
4995,720682308,Existing Customer,59,F,Uneducated,Single,Blue,Unknown,5402.0
4996,714084483,Attrited Customer,49,F,Uneducated,Single,Blue,Unknown,3855.0
4997,719495958,Attrited Customer,42,F,Unknown,Married,Blue,Less than $40K,2983.0
4998,789775308,Existing Customer,54,F,Doctorate,Divorced,Blue,Less than $40K,1438.3
4999,714726858,Attrited Customer,31,F,Post-Graduate,Divorced,Blue,Less than $40K,4871.0
5000,709749483,Existing Customer,40,F,Graduate,Unknown,Blue,Less than $40K,2636.0
5001,710926383,Existing Customer,32,F,Post-Graduate,Married,Blue,$40K - $60K,1553.0
5002,717172308,Attrited Customer,45,F,High School,Married,Blue,$40K - $60K,3304.0
5003,771795933,Attrited Customer,49,M,Unknown,Single,Blue,$120K +,34516.0
5004,785024808,Existing Customer,53,F,High School,Single,Blue,Less than $40K,3378.0
5005,710277183,Existing Customer,34,F,Uneducated,Single,Blue,$40K - $60K,2313.0
5006,714647808,Existing Customer,49,F,Graduate,Single,Blue,Less than $40K,2434.0
5007,709857033,Existing Customer,60,F,College,Single,Blue,$40K - $60K,1438.3
5008,714283458,Existing Customer,40,M,College,Single,Blue,$80K - $120K,14544.0
5009,804829533,Attrited Customer,59,M,High School,Single,Blue,$60K - $80K,24621.0
5010,716702358,Existing Customer,44,F,Unknown,Married,Blue,Less than $40K,2337.0
5011,720028683,Existing Customer,49,F,High School,Married,Blue,$40K - $60K,2720.0
5012,757044033,Existing Customer,44,M,Graduate,Unknown,Blue,$80K - $120K,1965.0
5013,719672283,Existing Customer,47,M,Graduate,Married,Silver,$60K - $80K,33122.0
5014,719054733,Existing Customer,52,F,Post-Graduate,Single,Blue,Less than $40K,1438.3
5015,793336383,Existing Customer,47,F,High School,Married,Blue,Less than $40K,2709.0
5016,795599883,Attrited Customer,57,F,Uneducated,Married,Blue,Unknown,2404.0
5017,715650783,Existing Customer,41,M,High School,Married,Blue,$60K - $80K,4499.0
5018,711819708,Attrited Customer,33,F,Post-Graduate,Unknown,Blue,Unknown,4734.0
5019,713041683,Attrited Customer,55,M,Graduate,Married,Blue,$120K +,4697.0
5020,779544708,Existing Customer,50,M,Unknown,Married,Gold,$120K +,34516.0
5021,712967508,Existing Customer,47,M,Doctorate,Unknown,Blue,$60K - $80K,2572.0
5022,710231433,Existing Customer,56,M,Uneducated,Unknown,Blue,$60K - $80K,3110.0
5023,817960533,Existing Customer,41,M,Unknown,Married,Blue,$60K - $80K,1734.0
5024,713431008,Existing Customer,46,F,High School,Married,Blue,Unknown,3562.0
5025,709663608,Attrited Customer,43,F,Graduate,Married,Blue,Less than $40K,1536.0
5026,754851783,Existing Customer,39,M,High School,Married,Blue,$60K - $80K,19198.0
5027,808743558,Existing Customer,42,F,High School,Married,Blue,Unknown,4540.0
5028,778905033,Existing Customer,45,F,Graduate,Divorced,Blue,Less than $40K,1438.3
5029,720844008,Existing Customer,54,F,Graduate,Single,Blue,Less than $40K,1990.0
5030,714286383,Existing Customer,59,M,High School,Single,Blue,$120K +,3422.0
5031,718767183,Existing Customer,45,F,Post-Graduate,Unknown,Blue,Less than $40K,2192.0
5032,712707408,Existing Customer,43,F,Unknown,Married,Blue,Less than $40K,5152.0
5033,789859833,Existing Customer,41,M,Doctorate,Unknown,Blue,Less than $40K,2515.0
5034,812411058,Attrited Customer,49,F,Uneducated,Single,Blue,Less than $40K,2094.0
5035,712311258,Existing Customer,48,F,Uneducated,Single,Blue,$40K - $60K,1906.0
5036,778397358,Attrited Customer,42,M,Unknown,Married,Blue,$60K - $80K,5096.0
5037,715340733,Existing Customer,39,M,High School,Unknown,Blue,$40K - $60K,2222.0
5038,797495958,Existing Customer,42,F,Unknown,Unknown,Blue,$40K - $60K,3015.0
5039,720384633,Existing Customer,48,M,Uneducated,Single,Blue,$40K - $60K,3786.0
5040,810868758,Existing Customer,39,M,Uneducated,Married,Blue,$40K - $60K,12078.0
5041,719105433,Existing Customer,48,F,College,Single,Blue,Unknown,6448.0
5042,715609533,Attrited Customer,47,F,Unknown,Single,Blue,Less than $40K,5398.0
5043,712160058,Attrited Customer,59,F,Uneducated,Married,Blue,Less than $40K,1438.3
5044,779130108,Attrited Customer,33,F,Uneducated,Single,Blue,$40K - $60K,1438.3
5045,712335858,Existing Customer,48,F,Graduate,Married,Blue,Less than $40K,2620.0
5046,789643383,Existing Customer,49,M,Uneducated,Married,Blue,$60K - $80K,13435.0
5047,717733158,Existing Customer,43,F,Doctorate,Married,Blue,Less than $40K,3186.0
5048,713205108,Existing Customer,42,F,Graduate,Married,Blue,$40K - $60K,1950.0
5049,719749083,Existing Customer,63,M,Doctorate,Single,Blue,Less than $40K,7098.0
5050,811762383,Existing Customer,42,F,Graduate,Married,Blue,Less than $40K,2250.0
5051,708710283,Existing Customer,45,M,Doctorate,Married,Silver,$120K +,34516.0
5052,708542283,Existing Customer,58,F,Doctorate,Married,Blue,Less than $40K,2495.0
5053,720667383,Existing Customer,39,F,High School,Married,Blue,Less than $40K,3086.0
5054,822952158,Existing Customer,53,F,Graduate,Married,Blue,Less than $40K,1520.0
5055,716922633,Attrited Customer,38,M,Uneducated,Single,Blue,$120K +,4043.0
5056,709081683,Existing Customer,65,M,High School,Single,Blue,Less than $40K,4599.0
5057,710211783,Attrited Customer,38,F,Unknown,Married,Blue,Less than $40K,1438.3
5058,720364158,Existing Customer,55,F,Graduate,Unknown,Blue,Unknown,7869.0
5059,713064783,Existing Customer,60,F,Unknown,Unknown,Blue,$40K - $60K,5362.0
5060,709873683,Existing Customer,60,M,Doctorate,Unknown,Silver,$40K - $60K,16541.0
5061,758106108,Existing Customer,45,F,Uneducated,Single,Blue,Less than $40K,7486.0
5062,711445233,Existing Customer,42,F,Uneducated,Single,Blue,Less than $40K,1438.3
5063,778912683,Existing Customer,51,F,Graduate,Single,Blue,Unknown,8365.0
5064,780496833,Attrited Customer,56,F,College,Single,Blue,Less than $40K,2846.0
5065,720057183,Existing Customer,49,F,Doctorate,Single,Blue,Less than $40K,7789.0
5066,789081408,Attrited Customer,44,F,Uneducated,Single,Blue,Less than $40K,1438.3
5067,720634683,Attrited Customer,48,F,College,Married,Blue,Unknown,2220.0
5068,808732458,Existing Customer,48,M,Unknown,Married,Blue,$120K +,6626.0
5069,719947533,Existing Customer,46,F,Graduate,Married,Blue,Unknown,5547.0
5070,715452408,Existing Customer,37,F,Graduate,Divorced,Blue,Less than $40K,1734.0
5071,718103733,Existing Customer,41,F,Unknown,Married,Blue,Less than $40K,2934.0
5072,788705358,Existing Customer,44,M,High School,Married,Blue,$120K +,14527.0
5073,772105608,Existing Customer,48,F,Uneducated,Single,Blue,Less than $40K,2646.0
5074,718396533,Existing Customer,47,M,College,Single,Blue,$80K - $120K,8185.0
5075,712949733,Existing Customer,46,M,High School,Single,Blue,$40K - $60K,6340.0
5076,772036233,Existing Customer,62,M,Graduate,Single,Blue,$80K - $120K,5711.0
5077,713285058,Existing Customer,46,F,Doctorate,Single,Blue,Less than $40K,2258.0
5078,710289783,Attrited Customer,43,F,Uneducated,Divorced,Blue,Less than $40K,2086.0
5079,780390108,Existing Customer,44,F,College,Married,Blue,$40K - $60K,3256.0
5080,720585183,Existing Customer,50,M,High School,Married,Blue,$60K - $80K,14854.0
5081,711831558,Existing Customer,49,M,College,Divorced,Blue,$120K +,7184.0
5082,710854008,Existing Customer,48,M,Unknown,Unknown,Blue,$40K - $60K,6541.0
5083,717017808,Existing Customer,62,M,Uneducated,Single,Blue,$40K - $60K,9065.0
5084,823615983,Attrited Customer,54,M,Uneducated,Single,Blue,$40K - $60K,3682.0
5085,807587433,Attrited Customer,56,F,Doctorate,Married,Blue,Less than $40K,1438.3
5086,709987683,Attrited Customer,46,F,Graduate,Married,Blue,Unknown,2286.0
5087,714435408,Existing Customer,57,M,High School,Single,Blue,$80K - $120K,12663.0
5088,718994583,Existing Customer,48,F,College,Single,Blue,Less than $40K,1438.3
5089,793616883,Existing Customer,39,F,Graduate,Single,Blue,Less than $40K,1438.3
5090,779978283,Existing Customer,45,F,High School,Married,Blue,Unknown,5056.0
5091,713370033,Attrited Customer,53,F,Graduate,Single,Blue,Less than $40K,1438.3
5092,710482533,Existing Customer,26,M,Unknown,Married,Blue,$120K +,30928.0
5093,778830933,Existing Customer,40,M,Graduate,Married,Blue,$80K - $120K,1804.0
5094,736145283,Existing Customer,43,M,College,Married,Blue,$80K - $120K,1669.0
5095,778718658,Existing Customer,33,F,High School,Divorced,Blue,Unknown,9725.0
5096,719482008,Existing Customer,45,M,Uneducated,Single,Blue,$60K - $80K,21696.0
5097,715004808,Existing Customer,49,F,High School,Married,Blue,Less than $40K,2992.0
5098,720014358,Existing Customer,38,F,Doctorate,Single,Blue,Less than $40K,1934.0
5099,718208358,Existing Customer,43,M,Uneducated,Married,Blue,$120K +,34516.0
5100,713380308,Existing Customer,42,F,Uneducated,Single,Blue,Less than $40K,1734.0
5101,716477133,Existing Customer,42,F,Uneducated,Single,Blue,Less than $40K,1438.3
